Some messages have been moved to the Issues panel.
AgeVaxH35.js:871 Fri Jan 22 2021 14:22:30 GMT-0800 (Pacific Standard Time)
AgeVaxH35.js:872 CovidSIMVL Mode1 and Mod2 Hybrid 35d
AgeVaxH35.js:873 Mode 1 >13 and <36 is 75%
AgeVaxH35.js:874 Mode 2 >28 is 95%; >13 and <29 is 75%
AgeVaxH35.js:2293 215I x:ageGp:fam 432:3:-1 by red 114:1:-1 at gen310 Univ0 prob=0.583
AgeVaxH35.js:2293 215I x:ageGp:fam 988:9:-1 by red 763:5:-1 at gen310 Univ0 prob=0.431
AgeVaxH35.js:2293 216I x:ageGp:fam 410:3:-1 by blue 2:0:-1 at gen311 Univ0 prob=0.062
AgeVaxH35.js:2293 216I x:ageGp:fam 222:2:-1 by red 304:2:-1 at gen311 Univ0 prob=0.859
AgeVaxH35.js:2293 216I x:ageGp:fam 792:5:-1 by blue 312:2:-1 at gen311 Univ0 prob=0.533
AgeVaxH35.js:2293 216I x:ageGp:fam 624:4:-1 by red 878:6:-1 at gen311 Univ0 prob=0.983
AgeVaxH35.js:2293 218I x:ageGp:fam 865:6:-1 by blue 480:3:-1 at gen312 Univ0 prob=0.524
AgeVaxH35.js:2293 218I x:ageGp:fam 515:3:-1 by blue 805:5:-1 at gen312 Univ0 prob=0.383
AgeVaxH35.js:2293 222I x:ageGp:fam 816:5:-1 by blue 27:0:-1 at gen313 Univ0 prob=0.459
AgeVaxH35.js:2293 224I x:ageGp:fam 318:2:-1 by red 637:4:-1 at gen314 Univ0 prob=0.183
AgeVaxH35.js:2293 225I x:ageGp:fam 839:6:-1 by red 109:1:-1 at gen315 Univ0 prob=0.276
AgeVaxH35.js:2293 225I x:ageGp:fam 519:3:-1 by red 915:7:-1 at gen315 Univ0 prob=0.862
AgeVaxH35.js:2293 225I x:ageGp:fam 903:7:-1 by red 660:4:-1 at gen315 Univ0 prob=0.581
AgeVaxH35.js:2293 225I x:ageGp:fam 854:6:-1 by blue 717:5:-1 at gen315 Univ0 prob=0.735
AgeVaxH35.js:2293 226I x:ageGp:fam 825:6:-1 by red 304:2:-1 at gen316 Univ0 prob=0.334
AgeVaxH35.js:2293 226I x:ageGp:fam 778:5:-1 by red 652:4:-1 at gen316 Univ0 prob=0.838
AgeVaxH35.js:2293 226I x:ageGp:fam 766:5:-1 by red 904:7:-1 at gen316 Univ0 prob=0.377
AgeVaxH35.js:2293 230I x:ageGp:fam 390:3:-1 by blue 46:1:-1 at gen317 Univ0 prob=0.170
AgeVaxH35.js:2293 230I x:ageGp:fam 546:4:-1 by red 660:4:-1 at gen317 Univ0 prob=0.659
AgeVaxH35.js:2293 230I x:ageGp:fam 648:4:-1 by red 871:6:-1 at gen317 Univ0 prob=0.771
AgeVaxH35.js:2293 233I x:ageGp:fam 420:3:-1 by red 47:1:-1 at gen318 Univ0 prob=0.641
AgeVaxH35.js:2293 233I x:ageGp:fam 539:3:-1 by red 107:1:-1 at gen318 Univ0 prob=0.553
AgeVaxH35.js:2293 233I x:ageGp:fam 957:8:-1 by red 109:1:-1 at gen318 Univ0 prob=0.619
AgeVaxH35.js:2293 233I x:ageGp:fam 458:3:-1 by blue 171:2:-1 at gen318 Univ0 prob=0.917
AgeVaxH35.js:2293 236I x:ageGp:fam 402:3:-1 by blue 30:0:-1 at gen319 Univ0 prob=0.665
AgeVaxH35.js:2293 236I x:ageGp:fam 220:2:-1 by blue 32:0:-1 at gen319 Univ0 prob=0.722
AgeVaxH35.js:2293 236I x:ageGp:fam 227:2:-1 by red 107:1:-1 at gen319 Univ0 prob=0.882
AgeVaxH35.js:2293 236I x:ageGp:fam 388:3:-1 by red 962:8:-1 at gen319 Univ0 prob=0.205
AgeVaxH35.js:2293 236I x:ageGp:fam 649:4:-1 by red 473:3:-1 at gen319 Univ0 prob=0.735
AgeVaxH35.js:2293 240I x:ageGp:fam 12:0:-1 by blue 225:2:-1 at gen320 Univ0 prob=0.419
AgeVaxH35.js:2293 240I x:ageGp:fam 349:2:-1 by red 200:2:-1 at gen320 Univ0 prob=0.697
AgeVaxH35.js:2293 240I x:ageGp:fam 434:3:-1 by blue 394:3:-1 at gen320 Univ0 prob=0.226
AgeVaxH35.js:2293 240I x:ageGp:fam 503:3:-1 by blue 917:7:-1 at gen320 Univ0 prob=0.289
AgeVaxH35.js:2293 240I x:ageGp:fam 885:6:-1 by blue 841:6:-1 at gen320 Univ0 prob=0.783
AgeVaxH35.js:2293 245I x:ageGp:fam 37:0:-1 by blue 571:4:-1 at gen321 Univ0 prob=0.450
AgeVaxH35.js:2293 245I x:ageGp:fam 392:3:-1 by blue 879:6:-1 at gen321 Univ0 prob=0.416
AgeVaxH35.js:2293 250I x:ageGp:fam 26:0:-1 by red 473:3:-1 at gen322 Univ0 prob=0.220
AgeVaxH35.js:2293 250I x:ageGp:fam 71:1:-1 by blue 523:3:-1 at gen322 Univ0 prob=0.218
AgeVaxH35.js:2293 250I x:ageGp:fam 832:6:-1 by blue 464:3:-1 at gen322 Univ0 prob=0.366
AgeVaxH35.js:2293 252I x:ageGp:fam 440:3:-1 by red 281:2:-1 at gen323 Univ0 prob=0.895
AgeVaxH35.js:2293 252I x:ageGp:fam 691:5:-1 by red 871:6:-1 at gen323 Univ0 prob=0.033
AgeVaxH35.js:2293 255I x:ageGp:fam 767:5:-1 by red 200:2:-1 at gen324 Univ0 prob=0.365
AgeVaxH35.js:2293 255I x:ageGp:fam 265:2:-1 by blue 917:7:-1 at gen324 Univ0 prob=0.361
AgeVaxH35.js:2293 255I x:ageGp:fam 476:3:-1 by blue 371:3:-1 at gen324 Univ0 prob=0.146
AgeVaxH35.js:2293 255I x:ageGp:fam 496:3:-1 by red 764:5:-1 at gen324 Univ0 prob=0.841
AgeVaxH35.js:2293 255I x:ageGp:fam 552:4:-1 by blue 975:8:-1 at gen324 Univ0 prob=0.316
AgeVaxH35.js:2293 255I x:ageGp:fam 789:5:-1 by red 764:5:-1 at gen324 Univ0 prob=0.488
AgeVaxH35.js:2293 257I x:ageGp:fam 77:1:-1 by blue 836:6:-1 at gen325 Univ0 prob=0.825
AgeVaxH35.js:2293 257I x:ageGp:fam 686:4:-1 by red 473:3:-1 at gen325 Univ0 prob=0.852
AgeVaxH35.js:2293 257I x:ageGp:fam 999:9:-1 by blue 715:5:-1 at gen325 Univ0 prob=0.947
AgeVaxH35.js:2293 263I x:ageGp:fam 81:1:-1 by blue 523:3:-1 at gen326 Univ0 prob=0.120
AgeVaxH35.js:2293 263I x:ageGp:fam 214:2:-1 by red 473:3:-1 at gen326 Univ0 prob=0.019
AgeVaxH35.js:2293 263I x:ageGp:fam 327:2:-1 by blue 537:3:-1 at gen326 Univ0 prob=0.376
AgeVaxH35.js:2293 263I x:ageGp:fam 639:4:-1 by red 473:3:-1 at gen326 Univ0 prob=0.049
AgeVaxH35.js:2293 263I x:ageGp:fam 485:3:-1 by blue 991:9:-1 at gen326 Univ0 prob=0.294
AgeVaxH35.js:2293 263I x:ageGp:fam 617:4:-1 by blue 740:5:-1 at gen326 Univ0 prob=0.292
AgeVaxH35.js:2293 266I x:ageGp:fam 530:3:-1 by blue 180:2:-1 at gen327 Univ0 prob=0.229
AgeVaxH35.js:2293 266I x:ageGp:fam 494:3:-1 by blue 246:2:-1 at gen327 Univ0 prob=0.232
AgeVaxH35.js:2293 266I x:ageGp:fam 261:2:-1 by red 637:4:-1 at gen327 Univ0 prob=0.980
AgeVaxH35.js:2293 266I x:ageGp:fam 869:6:-1 by blue 444:3:-1 at gen327 Univ0 prob=0.744
AgeVaxH35.js:2293 266I x:ageGp:fam 850:6:-1 by blue 446:3:-1 at gen327 Univ0 prob=0.775
AgeVaxH35.js:2293 277I x:ageGp:fam 397:3:-1 by red 106:1:-1 at gen329 Univ0 prob=0.292
AgeVaxH35.js:2293 277I x:ageGp:fam 372:3:-1 by blue 387:3:-1 at gen329 Univ0 prob=0.445
AgeVaxH35.js:2293 277I x:ageGp:fam 768:5:-1 by red 396:3:-1 at gen329 Univ0 prob=0.780
AgeVaxH35.js:2293 277I x:ageGp:fam 403:3:-1 by blue 943:7:-1 at gen329 Univ0 prob=0.749
AgeVaxH35.js:2293 277I x:ageGp:fam 776:5:-1 by blue 523:3:-1 at gen329 Univ0 prob=0.930
AgeVaxH35.js:2293 277I x:ageGp:fam 161:2:-1 by blue 740:5:-1 at gen330 Univ0 prob=0.811
AgeVaxH35.js:2293 277I x:ageGp:fam 632:4:-1 by blue 371:3:-1 at gen330 Univ0 prob=0.072
AgeVaxH35.js:2293 277I x:ageGp:fam 377:3:-1 by red 453:3:-1 at gen330 Univ0 prob=0.051
AgeVaxH35.js:2293 277I x:ageGp:fam 685:4:-1 by blue 394:3:-1 at gen330 Univ0 prob=0.563
AgeVaxH35.js:2293 277I x:ageGp:fam 596:4:-1 by red 398:3:-1 at gen330 Univ0 prob=0.904
AgeVaxH35.js:2293 282I x:ageGp:fam 8:0:-1 by red 805:5:-1 at gen331 Univ0 prob=0.240
AgeVaxH35.js:2293 282I x:ageGp:fam 147:2:-1 by blue 171:2:-1 at gen331 Univ0 prob=0.012
AgeVaxH35.js:2293 287I x:ageGp:fam 219:2:-1 by blue 759:5:-1 at gen332 Univ0 prob=0.207
AgeVaxH35.js:2293 287I x:ageGp:fam 484:3:-1 by red 473:3:-1 at gen332 Univ0 prob=0.804
AgeVaxH35.js:2293 289I x:ageGp:fam 605:4:-1 by red 27:0:-1 at gen333 Univ0 prob=0.685
AgeVaxH35.js:2293 289I x:ageGp:fam 69:1:-1 by blue 527:3:-1 at gen333 Univ0 prob=0.309
AgeVaxH35.js:2293 289I x:ageGp:fam 91:1:-1 by blue 486:3:-1 at gen333 Univ0 prob=0.607
AgeVaxH35.js:2293 289I x:ageGp:fam 814:5:-1 by blue 95:1:-1 at gen333 Univ0 prob=0.035
AgeVaxH35.js:2293 289I x:ageGp:fam 119:1:-1 by blue 486:3:-1 at gen333 Univ0 prob=0.254
AgeVaxH35.js:2293 289I x:ageGp:fam 414:3:-1 by blue 168:2:-1 at gen333 Univ0 prob=0.276
AgeVaxH35.js:2293 289I x:ageGp:fam 909:7:-1 by blue 192:2:-1 at gen333 Univ0 prob=0.299
AgeVaxH35.js:2293 289I x:ageGp:fam 317:2:-1 by blue 836:6:-1 at gen333 Univ0 prob=0.293
AgeVaxH35.js:2293 289I x:ageGp:fam 772:5:-1 by blue 371:3:-1 at gen333 Univ0 prob=0.425
AgeVaxH35.js:2293 289I x:ageGp:fam 646:4:-1 by red 915:7:-1 at gen333 Univ0 prob=0.995
AgeVaxH35.js:2293 289I x:ageGp:fam 920:7:-1 by blue 689:4:-1 at gen333 Univ0 prob=0.642
AgeVaxH35.js:2293 289I x:ageGp:fam 981:8:-1 by blue 715:5:-1 at gen333 Univ0 prob=0.017
AgeVaxH35.js:2293 291I x:ageGp:fam 6:0:-1 by blue 32:0:-1 at gen334 Univ0 prob=0.945
AgeVaxH35.js:2293 291I x:ageGp:fam 409:3:-1 by blue 115:1:-1 at gen334 Univ0 prob=0.534
AgeVaxH35.js:2293 291I x:ageGp:fam 644:4:-1 by red 835:6:-1 at gen334 Univ0 prob=0.618
AgeVaxH35.js:2293 303I x:ageGp:fam 92:1:-1 by blue 75:1:-1 at gen335 Univ0 prob=0.778
AgeVaxH35.js:2293 303I x:ageGp:fam 437:3:-1 by red 637:4:-1 at gen335 Univ0 prob=0.940
AgeVaxH35.js:2293 306I x:ageGp:fam 927:7:-1 by red 47:1:-1 at gen336 Univ0 prob=0.813
AgeVaxH35.js:2293 306I x:ageGp:fam 817:5:-1 by blue 991:9:-1 at gen336 Univ0 prob=0.824
AgeVaxH35.js:2293 308I x:ageGp:fam 195:2:-1 by red 963:8:-1 at gen337 Univ0 prob=0.473
AgeVaxH35.js:2293 308I x:ageGp:fam 401:3:-1 by blue 782:5:-1 at gen337 Univ0 prob=0.269
AgeVaxH35.js:2293 310I x:ageGp:fam 96:1:-1 by red 2:0:-1 at gen338 Univ0 prob=0.014
AgeVaxH35.js:2293 310I x:ageGp:fam 368:3:-1 by red 791:5:-1 at gen338 Univ0 prob=0.089
AgeVaxH35.js:2293 310I x:ageGp:fam 441:3:-1 by blue 486:3:-1 at gen338 Univ0 prob=0.417
AgeVaxH35.js:2293 312I x:ageGp:fam 585:4:-1 by blue 30:0:-1 at gen339 Univ0 prob=0.878
AgeVaxH35.js:2293 312I x:ageGp:fam 275:2:-1 by blue 138:2:-1 at gen339 Univ0 prob=0.108
AgeVaxH35.js:2293 312I x:ageGp:fam 747:5:-1 by red 396:3:-1 at gen339 Univ0 prob=0.033
AgeVaxH35.js:2293 312I x:ageGp:fam 421:3:-1 by blue 887:6:-1 at gen339 Univ0 prob=0.850
AgeVaxH35.js:2293 312I x:ageGp:fam 706:5:-1 by red 954:8:-1 at gen339 Univ0 prob=0.585
AgeVaxH35.js:2293 312I x:ageGp:fam 979:8:-1 by red 879:6:-1 at gen339 Univ0 prob=0.973
AgeVaxH35.js:2293 315I x:ageGp:fam 264:2:-1 by blue 782:5:-1 at gen340 Univ0 prob=0.123
AgeVaxH35.js:2293 315I x:ageGp:fam 664:4:-1 by blue 741:5:-1 at gen340 Univ0 prob=0.369
AgeVaxH35.js:2293 321I x:ageGp:fam 137:2:-1 by red 473:3:-1 at gen341 Univ0 prob=0.725
AgeVaxH35.js:2293 321I x:ageGp:fam 344:2:-1 by blue 427:3:-1 at gen341 Univ0 prob=0.572
AgeVaxH35.js:2293 321I x:ageGp:fam 911:7:-1 by blue 363:3:-1 at gen341 Univ0 prob=0.607
AgeVaxH35.js:2293 321I x:ageGp:fam 555:4:-1 by blue 818:5:-1 at gen341 Univ0 prob=0.701
AgeVaxH35.js:2293 323I x:ageGp:fam 793:5:-1 by red 835:6:-1 at gen342 Univ0 prob=0.721
AgeVaxH35.js:2293 327I x:ageGp:fam 223:2:-1 by blue 486:3:-1 at gen343 Univ0 prob=0.248
AgeVaxH35.js:2293 327I x:ageGp:fam 600:4:-1 by blue 464:3:-1 at gen343 Univ0 prob=0.173
AgeVaxH35.js:2293 327I x:ageGp:fam 500:3:-1 by blue 897:6:-1 at gen343 Univ0 prob=0.190
AgeVaxH35.js:2293 328I x:ageGp:fam 50:1:-1 by red 791:5:-1 at gen344 Univ0 prob=0.707
AgeVaxH35.js:2293 328I x:ageGp:fam 86:1:-1 by blue 659:4:-1 at gen344 Univ0 prob=0.962
AgeVaxH35.js:2293 328I x:ageGp:fam 627:4:-1 by blue 169:2:-1 at gen344 Univ0 prob=0.735
AgeVaxH35.js:2293 328I x:ageGp:fam 286:2:-1 by blue 350:2:-1 at gen344 Univ0 prob=0.440
AgeVaxH35.js:2293 328I x:ageGp:fam 974:8:-1 by blue 371:3:-1 at gen344 Univ0 prob=0.468
AgeVaxH35.js:2293 328I x:ageGp:fam 518:3:-1 by blue 564:4:-1 at gen344 Univ0 prob=0.025
AgeVaxH35.js:2293 328I x:ageGp:fam 880:6:-1 by blue 689:4:-1 at gen344 Univ0 prob=0.974
AgeVaxH35.js:2293 328I x:ageGp:fam 754:5:-1 by blue 919:7:-1 at gen344 Univ0 prob=0.662
AgeVaxH35.js:2293 331I x:ageGp:fam 538:3:-1 by red 2:0:-1 at gen345 Univ0 prob=0.570
AgeVaxH35.js:2293 331I x:ageGp:fam 247:2:-1 by blue 498:3:-1 at gen345 Univ0 prob=0.280
AgeVaxH35.js:2293 331I x:ageGp:fam 707:5:-1 by blue 537:3:-1 at gen345 Univ0 prob=0.197
AgeVaxH35.js:2293 331I x:ageGp:fam 820:5:-1 by red 963:8:-1 at gen345 Univ0 prob=0.012
AgeVaxH35.js:2293 339I x:ageGp:fam 181:2:-1 by blue 169:2:-1 at gen346 Univ0 prob=0.460
AgeVaxH35.js:2293 339I x:ageGp:fam 321:2:-1 by blue 991:9:-1 at gen346 Univ0 prob=0.953
AgeVaxH35.js:2293 339I x:ageGp:fam 864:6:-1 by blue 371:3:-1 at gen346 Univ0 prob=0.613
AgeVaxH35.js:2293 339I x:ageGp:fam 578:4:-1 by blue 932:7:-1 at gen346 Univ0 prob=0.782
AgeVaxH35.js:2293 339I x:ageGp:fam 846:6:-1 by red 901:6:-1 at gen346 Univ0 prob=0.948
AgeVaxH35.js:2293 343I x:ageGp:fam 182:2:-1 by blue 46:1:-1 at gen347 Univ0 prob=0.695
AgeVaxH35.js:2293 343I x:ageGp:fam 59:1:-1 by red 107:1:-1 at gen347 Univ0 prob=0.419
AgeVaxH35.js:2293 343I x:ageGp:fam 249:2:-1 by red 473:3:-1 at gen347 Univ0 prob=0.444
AgeVaxH35.js:2293 343I x:ageGp:fam 913:7:-1 by blue 520:3:-1 at gen347 Univ0 prob=0.956
AgeVaxH35.js:2293 348I x:ageGp:fam 658:4:-1 by red 2:0:-1 at gen348 Univ0 prob=0.823
AgeVaxH35.js:2293 348I x:ageGp:fam 748:5:-1 by blue 566:4:-1 at gen348 Univ0 prob=0.986
AgeVaxH35.js:2293 352I x:ageGp:fam 375:3:-1 by blue 464:3:-1 at gen349 Univ0 prob=0.786
AgeVaxH35.js:2293 352I x:ageGp:fam 667:4:-1 by blue 427:3:-1 at gen349 Univ0 prob=0.001
AgeVaxH35.js:2293 354I x:ageGp:fam 244:2:-1 by red 2:0:-1 at gen350 Univ0 prob=0.728
AgeVaxH35.js:2293 354I x:ageGp:fam 23:0:-1 by red 743:5:-1 at gen350 Univ0 prob=0.653
AgeVaxH35.js:2293 354I x:ageGp:fam 918:7:-1 by red 27:0:-1 at gen350 Univ0 prob=0.673
AgeVaxH35.js:2293 356I x:ageGp:fam 183:2:-1 by blue 55:1:-1 at gen351 Univ0 prob=0.182
AgeVaxH35.js:2293 356I x:ageGp:fam 172:2:-1 by red 478:3:-1 at gen351 Univ0 prob=0.101
AgeVaxH35.js:2293 356I x:ageGp:fam 190:2:-1 by blue 233:2:-1 at gen351 Univ0 prob=0.098
AgeVaxH35.js:2293 356I x:ageGp:fam 190:2:-1 by red 486:3:-1 at gen351 Univ0 prob=0.117
AgeVaxH35.js:2293 356I x:ageGp:fam 704:5:-1 by blue 427:3:-1 at gen351 Univ0 prob=0.933
AgeVaxH35.js:2293 356I x:ageGp:fam 524:3:-1 by blue 898:6:-1 at gen351 Univ0 prob=0.199
AgeVaxH35.js:2293 356I x:ageGp:fam 941:7:-1 by blue 740:5:-1 at gen351 Univ0 prob=0.799
AgeVaxH35.js:2293 359I x:ageGp:fam 22:0:-1 by blue 498:3:-1 at gen352 Univ0 prob=0.499
AgeVaxH35.js:2293 359I x:ageGp:fam 118:1:-1 by red 109:1:-1 at gen352 Univ0 prob=0.964
AgeVaxH35.js:2293 359I x:ageGp:fam 516:3:-1 by blue 205:2:-1 at gen352 Univ0 prob=0.520
AgeVaxH35.js:2293 359I x:ageGp:fam 407:3:-1 by blue 365:3:-1 at gen352 Univ0 prob=0.911
AgeVaxH35.js:2293 359I x:ageGp:fam 423:3:-1 by blue 928:7:-1 at gen352 Univ0 prob=0.214
AgeVaxH35.js:2293 359I x:ageGp:fam 952:8:-1 by red 486:3:-1 at gen352 Univ0 prob=0.658
AgeVaxH35.js:2293 359I x:ageGp:fam 641:4:-1 by blue 492:3:-1 at gen352 Univ0 prob=0.482
AgeVaxH35.js:2293 365I x:ageGp:fam 300:2:-1 by blue 932:7:-1 at gen353 Univ0 prob=0.677
AgeVaxH35.js:2293 365I x:ageGp:fam 353:2:-1 by red 323:2:-1 at gen353 Univ0 prob=0.280
AgeVaxH35.js:2293 365I x:ageGp:fam 459:3:-1 by red 396:3:-1 at gen353 Univ0 prob=0.428
AgeVaxH35.js:2293 365I x:ageGp:fam 584:4:-1 by red 652:4:-1 at gen353 Univ0 prob=0.150
AgeVaxH35.js:2293 365I x:ageGp:fam 633:4:-1 by blue 863:6:-1 at gen353 Univ0 prob=0.371
AgeVaxH35.js:2293 372I x:ageGp:fam 345:2:-1 by blue 73:1:-1 at gen354 Univ0 prob=0.492
AgeVaxH35.js:2293 372I x:ageGp:fam 89:1:-1 by blue 505:3:-1 at gen354 Univ0 prob=0.807
AgeVaxH35.js:2293 372I x:ageGp:fam 720:5:-1 by blue 192:2:-1 at gen354 Univ0 prob=0.363
AgeVaxH35.js:2293 372I x:ageGp:fam 729:5:-1 by red 652:4:-1 at gen354 Univ0 prob=0.772
AgeVaxH35.js:2293 377I x:ageGp:fam 97:1:-1 by blue 742:5:-1 at gen355 Univ0 prob=0.507
AgeVaxH35.js:2293 377I x:ageGp:fam 830:6:-1 by blue 115:1:-1 at gen355 Univ0 prob=0.139
AgeVaxH35.js:2293 377I x:ageGp:fam 583:4:-1 by blue 180:2:-1 at gen355 Univ0 prob=0.240
AgeVaxH35.js:2293 377I x:ageGp:fam 622:4:-1 by red 743:5:-1 at gen355 Univ0 prob=0.101
AgeVaxH35.js:2293 381I x:ageGp:fam 21:0:-1 by red 835:6:-1 at gen356 Univ0 prob=0.149
AgeVaxH35.js:2293 381I x:ageGp:fam 134:2:-1 by blue 868:6:-1 at gen356 Univ0 prob=0.929
AgeVaxH35.js:2293 381I x:ageGp:fam 569:4:-1 by red 960:8:-1 at gen356 Univ0 prob=0.448
AgeVaxH35.js:2293 381I x:ageGp:fam 787:5:-1 by blue 868:6:-1 at gen356 Univ0 prob=0.283
AgeVaxH35.js:2293 385I x:ageGp:fam 112:1:-1 by red 371:3:-1 at gen357 Univ0 prob=0.143
AgeVaxH35.js:2293 385I x:ageGp:fam 560:4:-1 by red 138:2:-1 at gen357 Univ0 prob=0.562
AgeVaxH35.js:2293 385I x:ageGp:fam 601:4:-1 by red 396:3:-1 at gen357 Univ0 prob=0.817
AgeVaxH35.js:2293 385I x:ageGp:fam 461:3:-1 by blue 428:3:-1 at gen357 Univ0 prob=0.165
AgeVaxH35.js:2293 389I x:ageGp:fam 136:2:-1 by blue 192:2:-1 at gen358 Univ0 prob=0.872
AgeVaxH35.js:2293 389I x:ageGp:fam 310:2:-1 by blue 753:5:-1 at gen358 Univ0 prob=0.029
AgeVaxH35.js:2293 389I x:ageGp:fam 406:3:-1 by red 946:7:-1 at gen358 Univ0 prob=0.832
AgeVaxH35.js:2293 389I x:ageGp:fam 517:3:-1 by red 603:4:-1 at gen358 Univ0 prob=0.568
AgeVaxH35.js:2293 389I x:ageGp:fam 812:5:-1 by red 928:7:-1 at gen358 Univ0 prob=0.209
AgeVaxH35.js:2293 389I x:ageGp:fam 858:6:-1 by blue 975:8:-1 at gen358 Univ0 prob=0.238
AgeVaxH35.js:2293 393I x:ageGp:fam 237:2:-1 by blue 46:1:-1 at gen359 Univ0 prob=0.290
AgeVaxH35.js:2293 393I x:ageGp:fam 124:1:-1 by blue 588:4:-1 at gen359 Univ0 prob=0.235
AgeVaxH35.js:2293 393I x:ageGp:fam 221:2:-1 by blue 209:2:-1 at gen359 Univ0 prob=0.546
AgeVaxH35.js:2293 393I x:ageGp:fam 379:3:-1 by blue 630:4:-1 at gen359 Univ0 prob=0.788
AgeVaxH35.js:2293 399I x:ageGp:fam 155:2:-1 by blue 60:1:-1 at gen360 Univ0 prob=0.926
AgeVaxH35.js:2293 399I x:ageGp:fam 176:2:-1 by red 835:6:-1 at gen360 Univ0 prob=0.971
AgeVaxH35.js:2293 403I x:ageGp:fam 331:2:-1 by blue 17:0:-1 at gen361 Univ0 prob=0.441
AgeVaxH35.js:2293 403I x:ageGp:fam 44:1:-1 by blue 55:1:-1 at gen361 Univ0 prob=0.188
AgeVaxH35.js:2293 403I x:ageGp:fam 44:1:-1 by red 637:4:-1 at gen361 Univ0 prob=0.903
AgeVaxH35.js:2293 403I x:ageGp:fam 243:2:-1 by blue 428:3:-1 at gen361 Univ0 prob=0.663
AgeVaxH35.js:2293 405I x:ageGp:fam 99:1:-1 by blue 919:7:-1 at gen362 Univ0 prob=0.061
AgeVaxH35.js:2293 405I x:ageGp:fam 255:2:-1 by red 533:3:-1 at gen362 Univ0 prob=0.666
AgeVaxH35.js:2293 405I x:ageGp:fam 525:3:-1 by red 304:2:-1 at gen362 Univ0 prob=0.048
AgeVaxH35.js:2293 405I x:ageGp:fam 511:3:-1 by blue 821:6:-1 at gen362 Univ0 prob=0.284
AgeVaxH35.js:2293 408I x:ageGp:fam 302:2:-1 by red 106:1:-1 at gen363 Univ0 prob=0.781
AgeVaxH35.js:2293 408I x:ageGp:fam 938:7:-1 by red 339:2:-1 at gen363 Univ0 prob=0.457
AgeVaxH35.js:2293 408I x:ageGp:fam 831:6:-1 by red 841:6:-1 at gen363 Univ0 prob=0.351
AgeVaxH35.js:2293 408I x:ageGp:fam 856:6:-1 by blue 948:7:-1 at gen363 Univ0 prob=0.713
AgeVaxH35.js:2293 412I x:ageGp:fam 598:4:-1 by red 2:0:-1 at gen364 Univ0 prob=0.571
AgeVaxH35.js:2293 412I x:ageGp:fam 14:0:-1 by blue 146:2:-1 at gen364 Univ0 prob=0.471
AgeVaxH35.js:2293 412I x:ageGp:fam 418:3:-1 by red 32:0:-1 at gen364 Univ0 prob=0.317
AgeVaxH35.js:2293 412I x:ageGp:fam 774:5:-1 by blue 205:2:-1 at gen364 Univ0 prob=0.485
AgeVaxH35.js:2293 412I x:ageGp:fam 364:3:-1 by blue 537:3:-1 at gen364 Univ0 prob=0.696
AgeVaxH35.js:2293 412I x:ageGp:fam 796:5:-1 by blue 514:3:-1 at gen364 Univ0 prob=0.477
AgeVaxH35.js:2293 412I x:ageGp:fam 944:7:-1 by red 652:4:-1 at gen364 Univ0 prob=0.180
AgeVaxH35.js:2293 412I x:ageGp:fam 808:5:-1 by yellow 825:6:-1 at gen364 Univ0 prob=0.654
AgeVaxH35.js:2293 412I x:ageGp:fam 809:5:-1 by blue 897:6:-1 at gen364 Univ0 prob=0.213
AgeVaxH35.js:2293 412I x:ageGp:fam 862:6:-1 by red 841:6:-1 at gen364 Univ0 prob=0.131
AgeVaxH35.js:2293 416I x:ageGp:fam 49:1:-1 by red 324:2:-1 at gen365 Univ0 prob=0.560
AgeVaxH35.js:2293 416I x:ageGp:fam 942:7:-1 by red 246:2:-1 at gen365 Univ0 prob=0.888
AgeVaxH35.js:2293 426I x:ageGp:fam 127:1:-1 by blue 365:3:-1 at gen366 Univ0 prob=0.383
AgeVaxH35.js:2293 426I x:ageGp:fam 231:2:-1 by red 743:5:-1 at gen366 Univ0 prob=0.143
AgeVaxH35.js:2293 426I x:ageGp:fam 874:6:-1 by red 324:2:-1 at gen366 Univ0 prob=0.075
AgeVaxH35.js:2293 426I x:ageGp:fam 326:2:-1 by blue 782:5:-1 at gen366 Univ0 prob=0.157
AgeVaxH35.js:2293 428I x:ageGp:fam 149:2:-1 by blue 514:3:-1 at gen367 Univ0 prob=0.207
AgeVaxH35.js:2293 428I x:ageGp:fam 248:2:-1 by blue 740:5:-1 at gen367 Univ0 prob=0.806
AgeVaxH35.js:2293 428I x:ageGp:fam 248:2:-1 by red 764:5:-1 at gen367 Univ0 prob=0.869
AgeVaxH35.js:2293 428I x:ageGp:fam 876:6:-1 by blue 740:5:-1 at gen367 Univ0 prob=0.887
AgeVaxH35.js:2293 432I x:ageGp:fam 888:6:-1 by red 106:1:-1 at gen368 Univ0 prob=0.459
AgeVaxH35.js:2293 432I x:ageGp:fam 123:1:-1 by red 819:5:-1 at gen368 Univ0 prob=0.196
AgeVaxH35.js:2293 432I x:ageGp:fam 692:5:-1 by blue 291:2:-1 at gen368 Univ0 prob=0.172
AgeVaxH35.js:2293 435I x:ageGp:fam 151:2:-1 by blue 859:6:-1 at gen369 Univ0 prob=0.354
AgeVaxH35.js:2293 435I x:ageGp:fam 834:6:-1 by blue 782:5:-1 at gen369 Univ0 prob=0.183
AgeVaxH35.js:2293 438I x:ageGp:fam 687:4:-1 by red 20:0:-1 at gen370 Univ0 prob=0.559
