AgeVaxH35.js:871 Mon Jan 18 2021 21:58:18 GMT-0800 (Pacific Standard Time)
AgeVaxH35.js:872 CovidSIMVL Mode1 and Mod2 Hybrid 35d
AgeVaxH35.js:873 Mode 1 >13 and <36 is 75%
AgeVaxH35.js:874 Mode 2 >28 is 95%; >13 and <29 is 75%
AgeVaxH35.js:2202 216I j:ageGp:fam 608:4:-1 by red 352:2:-1 at gen716 Univ0 prob=0.361
AgeVaxH35.js:2202 217I j:ageGp:fam 990:9:-1 by red 26:0:-1 at gen717 Univ0 prob=0.638
AgeVaxH35.js:2202 217I j:ageGp:fam 975:8:-1 by yellow 245:2:-1 at gen717 Univ0 prob=0.491
AgeVaxH35.js:2202 217I j:ageGp:fam 975:8:-1 by red 262:2:-1 at gen717 Univ0 prob=0.837
AgeVaxH35.js:2221 222I i:ageGp:fam 97:1:-1 by red 760:5:-1 at gen719 Univ0 prob=0.920
AgeVaxH35.js:2221 222I i:ageGp:fam 165:2:-1 by red 725:5:-1 at gen720 Univ0 prob=0.786
AgeVaxH35.js:2221 223I i:ageGp:fam 163:2:-1 by red 551:4:-1 at gen721 Univ0 prob=0.774
AgeVaxH35.js:2221 224I i:ageGp:fam 15:0:-1 by yellow 245:2:-1 at gen722 Univ0 prob=0.906
AgeVaxH35.js:2221 225I i:ageGp:fam 160:2:-1 by red 352:2:-1 at gen723 Univ0 prob=0.828
AgeVaxH35.js:2202 226I j:ageGp:fam 433:3:-1 by red 359:3:-1 at gen724 Univ0 prob=0.436
AgeVaxH35.js:2202 228I j:ageGp:fam 729:5:-1 by red 26:0:-1 at gen726 Univ0 prob=0.571
AgeVaxH35.js:2202 228I j:ageGp:fam 329:2:-1 by red 92:1:-1 at gen726 Univ0 prob=0.840
AgeVaxH35.js:2221 228I i:ageGp:fam 412:3:-1 by blue 738:5:-1 at gen727 Univ0 prob=0.601
AgeVaxH35.js:2221 231I i:ageGp:fam 607:4:-1 by red 815:5:-1 at gen729 Univ0 prob=0.476
AgeVaxH35.js:2202 231I j:ageGp:fam 507:3:-1 by blue 108:1:-1 at gen730 Univ0 prob=0.163
AgeVaxH35.js:2221 232I i:ageGp:fam 41:1:-1 by blue 483:3:-1 at gen731 Univ0 prob=0.686
AgeVaxH35.js:2202 233I j:ageGp:fam 906:7:-1 by blue 765:5:-1 at gen732 Univ0 prob=0.858
AgeVaxH35.js:2221 234I i:ageGp:fam 285:2:-1 by red 426:3:-1 at gen733 Univ0 prob=0.650
AgeVaxH35.js:2221 234I i:ageGp:fam 509:3:-1 by red 551:4:-1 at gen733 Univ0 prob=0.443
AgeVaxH35.js:2202 235I j:ageGp:fam 46:1:-1 by red 26:0:-1 at gen734 Univ0 prob=0.628
AgeVaxH35.js:2202 238I j:ageGp:fam 901:6:-1 by red 446:3:-1 at gen736 Univ0 prob=0.215
AgeVaxH35.js:2221 239I i:ageGp:fam 665:4:-1 by red 829:6:-1 at gen738 Univ0 prob=0.101
AgeVaxH35.js:2202 239I j:ageGp:fam 575:4:-1 by red 233:2:-1 at gen739 Univ0 prob=0.076
AgeVaxH35.js:2202 241I j:ageGp:fam 470:3:-1 by blue 22:0:-1 at gen742 Univ0 prob=0.583
AgeVaxH35.js:2221 241I i:ageGp:fam 25:0:-1 by yellow 561:4:-1 at gen742 Univ0 prob=0.343
AgeVaxH35.js:2202 241I j:ageGp:fam 493:3:-1 by red 113:1:-1 at gen742 Univ0 prob=0.197
AgeVaxH35.js:2202 241I j:ageGp:fam 338:2:-1 by red 233:2:-1 at gen743 Univ0 prob=0.964
AgeVaxH35.js:2202 244I j:ageGp:fam 181:2:-1 by red 92:1:-1 at gen744 Univ0 prob=0.303
AgeVaxH35.js:2221 244I i:ageGp:fam 444:3:-1 by blue 802:5:-1 at gen744 Univ0 prob=0.470
AgeVaxH35.js:2202 245I j:ageGp:fam 872:6:-1 by red 274:2:-1 at gen745 Univ0 prob=0.116
AgeVaxH35.js:2202 247I j:ageGp:fam 955:8:-1 by yellow 667:4:-1 at gen746 Univ0 prob=0.397
AgeVaxH35.js:2202 249I j:ageGp:fam 300:2:-1 by blue 12:0:-1 at gen748 Univ0 prob=0.062
AgeVaxH35.js:2221 249I i:ageGp:fam 133:2:-1 by red 239:2:-1 at gen748 Univ0 prob=0.007
AgeVaxH35.js:2202 249I j:ageGp:fam 452:3:-1 by red 225:2:-1 at gen748 Univ0 prob=0.288
AgeVaxH35.js:2202 252I j:ageGp:fam 500:3:-1 by red 26:0:-1 at gen752 Univ0 prob=0.617
AgeVaxH35.js:2221 252I i:ageGp:fam 99:1:-1 by blue 661:4:-1 at gen753 Univ0 prob=0.359
AgeVaxH35.js:2202 254I j:ageGp:fam 774:5:-1 by red 274:2:-1 at gen756 Univ0 prob=0.144
AgeVaxH35.js:2202 254I j:ageGp:fam 456:3:-1 by blue 301:2:-1 at gen756 Univ0 prob=0.513
AgeVaxH35.js:2202 254I j:ageGp:fam 859:6:-1 by red 274:2:-1 at gen757 Univ0 prob=0.640
AgeVaxH35.js:2202 256I j:ageGp:fam 723:5:-1 by red 398:3:-1 at gen758 Univ0 prob=0.574
AgeVaxH35.js:2221 258I i:ageGp:fam 47:1:-1 by red 725:5:-1 at gen761 Univ0 prob=0.267
AgeVaxH35.js:2202 258I j:ageGp:fam 659:4:-1 by red 54:1:-1 at gen761 Univ0 prob=0.985
AgeVaxH35.js:2202 258I j:ageGp:fam 824:6:-1 by red 54:1:-1 at gen761 Univ0 prob=0.152
AgeVaxH35.js:2221 258I i:ageGp:fam 496:3:-1 by blue 661:4:-1 at gen761 Univ0 prob=0.082
AgeVaxH35.js:2202 258I j:ageGp:fam 332:2:-1 by red 233:2:-1 at gen762 Univ0 prob=0.934
AgeVaxH35.js:2221 263I i:ageGp:fam 249:2:-1 by blue 661:4:-1 at gen764 Univ0 prob=0.036
AgeVaxH35.js:2202 263I j:ageGp:fam 323:2:-1 by blue 27:0:-1 at gen765 Univ0 prob=0.690
AgeVaxH35.js:2202 265I j:ageGp:fam 322:2:-1 by blue 253:2:-1 at gen771 Univ0 prob=0.208
AgeVaxH35.js:2202 265I j:ageGp:fam 910:7:-1 by red 352:2:-1 at gen771 Univ0 prob=0.471
AgeVaxH35.js:2202 265I j:ageGp:fam 783:5:-1 by blue 667:4:-1 at gen771 Univ0 prob=0.475
AgeVaxH35.js:2221 265I i:ageGp:fam 121:1:-1 by red 501:3:-1 at gen772 Univ0 prob=0.030
AgeVaxH35.js:2202 268I j:ageGp:fam 174:2:-1 by blue 105:1:-1 at gen773 Univ0 prob=0.935
AgeVaxH35.js:2221 268I i:ageGp:fam 119:1:-1 by red 402:3:-1 at gen773 Univ0 prob=0.042
AgeVaxH35.js:2221 268I i:ageGp:fam 844:6:-1 by red 980:8:-1 at gen773 Univ0 prob=0.121
AgeVaxH35.js:2221 272I i:ageGp:fam 24:0:-1 by blue 433:3:-1 at gen777 Univ0 prob=0.307
AgeVaxH35.js:2221 272I i:ageGp:fam 191:2:-1 by red 359:3:-1 at gen778 Univ0 prob=0.271
AgeVaxH35.js:2202 273I j:ageGp:fam 560:4:-1 by red 12:0:-1 at gen779 Univ0 prob=0.175
AgeVaxH35.js:2202 273I j:ageGp:fam 172:2:-1 by red 54:1:-1 at gen779 Univ0 prob=0.836
AgeVaxH35.js:2202 274I j:ageGp:fam 742:5:-1 by blue 189:2:-1 at gen780 Univ0 prob=0.511
AgeVaxH35.js:2202 276I j:ageGp:fam 900:6:-1 by red 345:2:-1 at gen781 Univ0 prob=0.461
AgeVaxH35.js:2202 276I j:ageGp:fam 544:4:-1 by red 429:3:-1 at gen781 Univ0 prob=0.830
AgeVaxH35.js:2221 277I i:ageGp:fam 110:1:-1 by red 352:2:-1 at gen782 Univ0 prob=0.869
AgeVaxH35.js:2202 280I j:ageGp:fam 717:5:-1 by blue 251:2:-1 at gen787 Univ0 prob=0.858
AgeVaxH35.js:2202 280I j:ageGp:fam 532:3:-1 by blue 396:3:-1 at gen787 Univ0 prob=0.161
AgeVaxH35.js:2202 280I j:ageGp:fam 279:2:-1 by blue 66:1:-1 at gen788 Univ0 prob=0.760
AgeVaxH35.js:2221 283I i:ageGp:fam 147:2:-1 by blue 253:2:-1 at gen791 Univ0 prob=0.067
AgeVaxH35.js:2221 283I i:ageGp:fam 164:2:-1 by red 233:2:-1 at gen791 Univ0 prob=0.572
AgeVaxH35.js:2221 285I i:ageGp:fam 351:2:-1 by red 501:3:-1 at gen795 Univ0 prob=0.304
AgeVaxH35.js:2221 286I i:ageGp:fam 304:2:-1 by red 637:4:-1 at gen798 Univ0 prob=0.506
AgeVaxH35.js:2221 286I i:ageGp:fam 733:5:-1 by red 779:5:-1 at gen798 Univ0 prob=0.584
AgeVaxH35.js:2221 286I i:ageGp:fam 469:3:-1 by red 738:5:-1 at gen799 Univ0 prob=0.859
AgeVaxH35.js:2202 288I j:ageGp:fam 567:4:-1 by blue 489:3:-1 at gen800 Univ0 prob=0.738
AgeVaxH35.js:2202 289I j:ageGp:fam 722:5:-1 by blue 607:4:-1 at gen801 Univ0 prob=0.581
AgeVaxH35.js:2202 290I j:ageGp:fam 791:5:-1 by blue 586:4:-1 at gen802 Univ0 prob=0.071
AgeVaxH35.js:2221 290I i:ageGp:fam 651:4:-1 by red 779:5:-1 at gen802 Univ0 prob=0.858
AgeVaxH35.js:2202 291I j:ageGp:fam 349:2:-1 by red 301:2:-1 at gen803 Univ0 prob=0.089
AgeVaxH35.js:2202 293I j:ageGp:fam 439:3:-1 by red 352:2:-1 at gen804 Univ0 prob=0.496
AgeVaxH35.js:2221 294I i:ageGp:fam 585:4:-1 by red 738:5:-1 at gen805 Univ0 prob=0.210
AgeVaxH35.js:2202 295I j:ageGp:fam 319:2:-1 by red 233:2:-1 at gen806 Univ0 prob=0.708
AgeVaxH35.js:2202 296I j:ageGp:fam 917:7:-1 by blue 329:2:-1 at gen807 Univ0 prob=0.998
AgeVaxH35.js:2202 297I j:ageGp:fam 885:6:-1 by blue 15:0:-1 at gen808 Univ0 prob=0.757
AgeVaxH35.js:2202 297I j:ageGp:fam 640:4:-1 by blue 433:3:-1 at gen808 Univ0 prob=0.735
AgeVaxH35.js:2221 300I i:ageGp:fam 629:4:-1 by blue 950:8:-1 at gen810 Univ0 prob=0.161
AgeVaxH35.js:2221 300I i:ageGp:fam 220:2:-1 by blue 563:4:-1 at gen811 Univ0 prob=0.242
AgeVaxH35.js:2202 300I j:ageGp:fam 890:6:-1 by red 501:3:-1 at gen811 Univ0 prob=0.254
AgeVaxH35.js:2202 303I j:ageGp:fam 938:7:-1 by red 551:4:-1 at gen813 Univ0 prob=0.906
AgeVaxH35.js:2221 304I i:ageGp:fam 13:0:-1 by red 233:2:-1 at gen817 Univ0 prob=0.141
AgeVaxH35.js:2221 304I i:ageGp:fam 123:1:-1 by blue 181:2:-1 at gen817 Univ0 prob=0.734
AgeVaxH35.js:2202 304I j:ageGp:fam 672:4:-1 by red 233:2:-1 at gen817 Univ0 prob=0.006
AgeVaxH35.js:2221 304I i:ageGp:fam 590:4:-1 by blue 665:4:-1 at gen817 Univ0 prob=0.962
AgeVaxH35.js:2221 308I i:ageGp:fam 14:0:-1 by blue 249:2:-1 at gen819 Univ0 prob=0.273
AgeVaxH35.js:2202 308I j:ageGp:fam 502:3:-1 by yellow 351:2:-1 at gen819 Univ0 prob=0.369
AgeVaxH35.js:2221 308I i:ageGp:fam 10:0:-1 by yellow 191:2:-1 at gen820 Univ0 prob=0.871
AgeVaxH35.js:2202 308I j:ageGp:fam 490:3:-1 by red 253:2:-1 at gen820 Univ0 prob=0.391
AgeVaxH35.js:2221 310I i:ageGp:fam 162:2:-1 by blue 500:3:-1 at gen821 Univ0 prob=0.244
AgeVaxH35.js:2221 313I i:ageGp:fam 334:2:-1 by red 667:4:-1 at gen824 Univ0 prob=0.007
AgeVaxH35.js:2202 313I j:ageGp:fam 695:5:-1 by blue 249:2:-1 at gen825 Univ0 prob=0.661
AgeVaxH35.js:2221 313I i:ageGp:fam 257:2:-1 by blue 975:8:-1 at gen825 Univ0 prob=0.166
AgeVaxH35.js:2221 313I i:ageGp:fam 620:4:-1 by blue 665:4:-1 at gen825 Univ0 prob=0.373
AgeVaxH35.js:2221 314I i:ageGp:fam 451:3:-1 by blue 608:4:-1 at gen826 Univ0 prob=0.169
AgeVaxH35.js:2221 318I i:ageGp:fam 98:1:-1 by blue 160:2:-1 at gen828 Univ0 prob=0.265
AgeVaxH35.js:2221 319I i:ageGp:fam 744:5:-1 by red 921:7:-1 at gen831 Univ0 prob=0.379
AgeVaxH35.js:2202 319I j:ageGp:fam 288:2:-1 by blue 99:1:-1 at gen832 Univ0 prob=0.577
AgeVaxH35.js:2202 320I j:ageGp:fam 673:4:-1 by blue 249:2:-1 at gen833 Univ0 prob=0.898
AgeVaxH35.js:2202 322I j:ageGp:fam 999:9:-1 by red 108:1:-1 at gen835 Univ0 prob=0.458
AgeVaxH35.js:2202 322I j:ageGp:fam 415:3:-1 by blue 332:2:-1 at gen836 Univ0 prob=0.177
AgeVaxH35.js:2221 322I i:ageGp:fam 849:6:-1 by red 931:7:-1 at gen836 Univ0 prob=0.521
AgeVaxH35.js:2221 323I i:ageGp:fam 11:0:-1 by blue 872:6:-1 at gen837 Univ0 prob=0.785
AgeVaxH35.js:2221 326I i:ageGp:fam 416:3:-1 by red 631:4:-1 at gen842 Univ0 prob=0.720
AgeVaxH35.js:2202 326I j:ageGp:fam 959:8:-1 by blue 824:6:-1 at gen843 Univ0 prob=0.131
AgeVaxH35.js:2221 328I i:ageGp:fam 3:0:-1 by blue 783:5:-1 at gen845 Univ0 prob=0.219
AgeVaxH35.js:2221 328I i:ageGp:fam 16:0:-1 by blue 723:5:-1 at gen845 Univ0 prob=0.249
AgeVaxH35.js:2221 328I i:ageGp:fam 776:5:-1 by red 839:6:-1 at gen845 Univ0 prob=0.184
AgeVaxH35.js:2202 331I j:ageGp:fam 462:3:-1 by blue 181:2:-1 at gen849 Univ0 prob=0.988
AgeVaxH35.js:2221 331I i:ageGp:fam 763:5:-1 by blue 910:7:-1 at gen849 Univ0 prob=0.777
AgeVaxH35.js:2202 333I j:ageGp:fam 670:4:-1 by blue 659:4:-1 at gen852 Univ0 prob=0.472
AgeVaxH35.js:2202 333I j:ageGp:fam 325:2:-1 by blue 121:1:-1 at gen853 Univ0 prob=0.780
AgeVaxH35.js:2221 335I i:ageGp:fam 408:3:-1 by blue 500:3:-1 at gen857 Univ0 prob=0.918
AgeVaxH35.js:2202 335I j:ageGp:fam 952:8:-1 by red 396:3:-1 at gen858 Univ0 prob=0.042
AgeVaxH35.js:2202 337I j:ageGp:fam 687:4:-1 by blue 456:3:-1 at gen861 Univ0 prob=0.566
AgeVaxH35.js:2202 338I j:ageGp:fam 727:5:-1 by blue 172:2:-1 at gen864 Univ0 prob=0.870
AgeVaxH35.js:2202 338I j:ageGp:fam 698:5:-1 by red 46:1:-1 at gen865 Univ0 prob=0.219
AgeVaxH35.js:2202 339I j:ageGp:fam 153:2:-1 by red 54:1:-1 at gen866 Univ0 prob=0.042
AgeVaxH35.js:2221 339I i:ageGp:fam 460:3:-1 by blue 544:4:-1 at gen866 Univ0 prob=0.205
AgeVaxH35.js:2221 340I i:ageGp:fam 409:3:-1 by blue 955:8:-1 at gen867 Univ0 prob=0.704
AgeVaxH35.js:2221 343I i:ageGp:fam 40:1:-1 by blue 723:5:-1 at gen870 Univ0 prob=0.257
AgeVaxH35.js:2221 343I i:ageGp:fam 484:3:-1 by red 792:5:-1 at gen870 Univ0 prob=0.539
AgeVaxH35.js:2202 345I j:ageGp:fam 726:5:-1 by red 507:3:-1 at gen873 Univ0 prob=0.835
AgeVaxH35.js:2221 345I i:ageGp:fam 100:1:-1 by blue 791:5:-1 at gen874 Univ0 prob=0.249
AgeVaxH35.js:2221 345I i:ageGp:fam 686:4:-1 by red 779:5:-1 at gen874 Univ0 prob=0.425
AgeVaxH35.js:2202 348I j:ageGp:fam 569:4:-1 by blue 14:0:-1 at gen876 Univ0 prob=0.791
AgeVaxH35.js:2221 348I i:ageGp:fam 155:2:-1 by blue 172:2:-1 at gen876 Univ0 prob=0.416
AgeVaxH35.js:2202 348I j:ageGp:fam 940:7:-1 by red 412:3:-1 at gen877 Univ0 prob=0.815
AgeVaxH35.js:2202 351I j:ageGp:fam 600:4:-1 by red 54:1:-1 at gen880 Univ0 prob=0.470
AgeVaxH35.js:2202 352I j:ageGp:fam 979:8:-1 by blue 332:2:-1 at gen885 Univ0 prob=0.034
AgeVaxH35.js:2221 353I i:ageGp:fam 691:5:-1 by blue 791:5:-1 at gen887 Univ0 prob=0.784
AgeVaxH35.js:2202 354I j:ageGp:fam 689:4:-1 by blue 672:4:-1 at gen894 Univ0 prob=0.427
AgeVaxH35.js:2221 355I i:ageGp:fam 383:3:-1 by red 692:5:-1 at gen896 Univ0 prob=0.283
AgeVaxH35.js:2202 355I j:ageGp:fam 968:8:-1 by red 433:3:-1 at gen897 Univ0 prob=0.036
AgeVaxH35.js:2221 356I i:ageGp:fam 662:4:-1 by red 723:5:-1 at gen898 Univ0 prob=0.160
AgeVaxH35.js:2202 357I j:ageGp:fam 918:7:-1 by red 910:7:-1 at gen899 Univ0 prob=0.752
AgeVaxH35.js:2202 358I j:ageGp:fam 602:4:-1 by blue 334:2:-1 at gen900 Univ0 prob=0.742
AgeVaxH35.js:2202 359I j:ageGp:fam 350:2:-1 by blue 257:2:-1 at gen901 Univ0 prob=0.901
AgeVaxH35.js:2202 361I j:ageGp:fam 236:2:-1 by blue 13:0:-1 at gen904 Univ0 prob=0.103
AgeVaxH35.js:2221 362I i:ageGp:fam 564:4:-1 by red 859:6:-1 at gen906 Univ0 prob=0.036
AgeVaxH35.js:2221 362I i:ageGp:fam 314:2:-1 by blue 502:3:-1 at gen907 Univ0 prob=0.908
AgeVaxH35.js:2202 362I j:ageGp:fam 581:4:-1 by blue 325:2:-1 at gen907 Univ0 prob=0.430
AgeVaxH35.js:2202 363I j:ageGp:fam 126:1:-1 by blue 11:0:-1 at gen908 Univ0 prob=0.290
AgeVaxH35.js:2202 366I j:ageGp:fam 427:3:-1 by blue 162:2:-1 at gen912 Univ0 prob=0.402
AgeVaxH35.js:2221 366I i:ageGp:fam 296:2:-1 by blue 722:5:-1 at gen912 Univ0 prob=0.780
AgeVaxH35.js:2221 366I i:ageGp:fam 365:3:-1 by red 901:6:-1 at gen912 Univ0 prob=0.892
AgeVaxH35.js:2221 369I i:ageGp:fam 825:6:-1 by red 859:6:-1 at gen914 Univ0 prob=0.596
AgeVaxH35.js:2202 370I j:ageGp:fam 969:8:-1 by red 160:2:-1 at gen916 Univ0 prob=0.797
AgeVaxH35.js:2202 370I j:ageGp:fam 516:3:-1 by blue 11:0:-1 at gen917 Univ0 prob=0.218
AgeVaxH35.js:2202 372I j:ageGp:fam 755:5:-1 by blue 257:2:-1 at gen920 Univ0 prob=0.912
AgeVaxH35.js:2202 373I j:ageGp:fam 481:3:-1 by blue 325:2:-1 at gen925 Univ0 prob=0.030
AgeVaxH35.js:2202 373I j:ageGp:fam 393:3:-1 by blue 257:2:-1 at gen926 Univ0 prob=0.712
AgeVaxH35.js:2202 373I j:ageGp:fam 855:6:-1 by blue 695:5:-1 at gen926 Univ0 prob=0.210
AgeVaxH35.js:2202 376I j:ageGp:fam 838:6:-1 by red 791:5:-1 at gen929 Univ0 prob=0.374
AgeVaxH35.js:2202 377I j:ageGp:fam 272:2:-1 by red 13:0:-1 at gen932 Univ0 prob=0.898
AgeVaxH35.js:2202 377I j:ageGp:fam 828:6:-1 by blue 408:3:-1 at gen932 Univ0 prob=0.506
AgeVaxH35.js:2202 379I j:ageGp:fam 735:5:-1 by red 563:4:-1 at gen934 Univ0 prob=0.985
AgeVaxH35.js:2221 379I i:ageGp:fam 680:4:-1 by red 901:6:-1 at gen935 Univ0 prob=0.296
AgeVaxH35.js:2221 381I i:ageGp:fam 112:1:-1 by blue 325:2:-1 at gen937 Univ0 prob=0.317
AgeVaxH35.js:2221 381I i:ageGp:fam 35:0:-1 by yellow 112:1:-1 at gen938 Univ0 prob=0.950
AgeVaxH35.js:2202 381I j:ageGp:fam 936:7:-1 by red 332:2:-1 at gen938 Univ0 prob=0.917
AgeVaxH35.js:2202 381I j:ageGp:fam 936:7:-1 by red 722:5:-1 at gen938 Univ0 prob=0.296
AgeVaxH35.js:2202 382I j:ageGp:fam 804:5:-1 by blue 687:4:-1 at gen939 Univ0 prob=0.005
AgeVaxH35.js:2221 384I i:ageGp:fam 817:5:-1 by red 917:7:-1 at gen940 Univ0 prob=0.053
AgeVaxH35.js:2221 385I i:ageGp:fam 182:2:-1 by red 975:8:-1 at gen941 Univ0 prob=0.135
AgeVaxH35.js:2202 385I j:ageGp:fam 768:5:-1 by red 245:2:-1 at gen941 Univ0 prob=0.615
AgeVaxH35.js:2221 385I i:ageGp:fam 525:3:-1 by red 910:7:-1 at gen941 Univ0 prob=0.727
AgeVaxH35.js:2202 389I j:ageGp:fam 664:4:-1 by blue 325:2:-1 at gen944 Univ0 prob=0.962
AgeVaxH35.js:2221 390I i:ageGp:fam 211:2:-1 by red 351:2:-1 at gen949 Univ0 prob=0.952
AgeVaxH35.js:2202 390I j:ageGp:fam 939:7:-1 by red 456:3:-1 at gen950 Univ0 prob=0.827
AgeVaxH35.js:2202 392I j:ageGp:fam 820:5:-1 by yellow 350:2:-1 at gen952 Univ0 prob=0.230
AgeVaxH35.js:2221 392I i:ageGp:fam 865:6:-1 by red 950:8:-1 at gen953 Univ0 prob=0.095
AgeVaxH35.js:2221 393I i:ageGp:fam 95:1:-1 by red 667:4:-1 at gen954 Univ0 prob=0.721
AgeVaxH35.js:2221 395I i:ageGp:fam 458:3:-1 by red 651:4:-1 at gen957 Univ0 prob=0.454
AgeVaxH35.js:2202 395I j:ageGp:fam 431:3:-1 by red 13:0:-1 at gen958 Univ0 prob=0.024
AgeVaxH35.js:2221 395I i:ageGp:fam 264:2:-1 by red 319:2:-1 at gen958 Univ0 prob=0.780
AgeVaxH35.js:2221 398I i:ageGp:fam 229:2:-1 by red 791:5:-1 at gen960 Univ0 prob=0.488
AgeVaxH35.js:2202 398I j:ageGp:fam 914:7:-1 by blue 698:5:-1 at gen960 Univ0 prob=0.478
AgeVaxH35.js:2202 400I j:ageGp:fam 712:5:-1 by red 319:2:-1 at gen967 Univ0 prob=0.874
AgeVaxH35.js:2202 401I j:ageGp:fam 50:1:-1 by red 16:0:-1 at gen971 Univ0 prob=0.839
AgeVaxH35.js:2221 402I i:ageGp:fam 307:2:-1 by blue 686:4:-1 at gen976 Univ0 prob=0.847
AgeVaxH35.js:2202 402I j:ageGp:fam 371:3:-1 by blue 350:2:-1 at gen976 Univ0 prob=0.930
AgeVaxH35.js:2202 402I j:ageGp:fam 991:9:-1 by red 121:1:-1 at gen977 Univ0 prob=0.831
AgeVaxH35.js:2202 404I j:ageGp:fam 835:6:-1 by red 396:3:-1 at gen978 Univ0 prob=0.518
AgeVaxH35.js:2221 405I i:ageGp:fam 169:2:-1 by blue 350:2:-1 at gen979 Univ0 prob=0.911
AgeVaxH35.js:2221 406I i:ageGp:fam 292:2:-1 by red 673:4:-1 at gen980 Univ0 prob=0.931
AgeVaxH35.js:2202 406I j:ageGp:fam 758:5:-1 by blue 314:2:-1 at gen980 Univ0 prob=0.737
AgeVaxH35.js:2221 409I i:ageGp:fam 944:7:-1 by red 950:8:-1 at gen984 Univ0 prob=0.733
AgeVaxH35.js:2202 410I j:ageGp:fam 619:4:-1 by red 15:0:-1 at gen986 Univ0 prob=0.270
AgeVaxH35.js:2202 410I j:ageGp:fam 927:7:-1 by blue 393:3:-1 at gen987 Univ0 prob=0.398
AgeVaxH35.js:2202 412I j:ageGp:fam 198:2:-1 by blue 112:1:-1 at gen992 Univ0 prob=0.529
AgeVaxH35.js:2221 412I i:ageGp:fam 487:3:-1 by blue 755:5:-1 at gen992 Univ0 prob=0.919
AgeVaxH35.js:2202 412I j:ageGp:fam 907:7:-1 by red 3:0:-1 at gen993 Univ0 prob=0.581
AgeVaxH35.js:2221 415I i:ageGp:fam 65:1:-1 by red 791:5:-1 at gen997 Univ0 prob=0.958
AgeVaxH35.js:2221 415I i:ageGp:fam 65:1:-1 by blue 838:6:-1 at gen997 Univ0 prob=0.318
AgeVaxH35.js:2202 416I j:ageGp:fam 864:6:-1 by red 121:1:-1 at gen1002 Univ0 prob=0.038
AgeVaxH35.js:2221 416I i:ageGp:fam 209:2:-1 by blue 481:3:-1 at gen1003 Univ0 prob=0.644
AgeVaxH35.js:2202 418I j:ageGp:fam 394:3:-1 by blue 365:3:-1 at gen1005 Univ0 prob=0.212
AgeVaxH35.js:2221 418I i:ageGp:fam 535:3:-1 by blue 602:4:-1 at gen1006 Univ0 prob=0.494
AgeVaxH35.js:2221 420I i:ageGp:fam 764:5:-1 by blue 820:5:-1 at gen1008 Univ0 prob=0.340
AgeVaxH35.js:2202 421I j:ageGp:fam 589:4:-1 by blue 35:0:-1 at gen1010 Univ0 prob=0.189
AgeVaxH35.js:2202 421I j:ageGp:fam 523:3:-1 by red 257:2:-1 at gen1010 Univ0 prob=0.649
AgeVaxH35.js:2221 421I i:ageGp:fam 93:1:-1 by red 121:1:-1 at gen1011 Univ0 prob=0.897
AgeVaxH35.js:2221 424I i:ageGp:fam 540:3:-1 by blue 664:4:-1 at gen1019 Univ0 prob=0.203
AgeVaxH35.js:2202 425I j:ageGp:fam 770:5:-1 by blue 393:3:-1 at gen1025 Univ0 prob=0.235
AgeVaxH35.js:2221 425I i:ageGp:fam 709:5:-1 by red 872:6:-1 at gen1026 Univ0 prob=0.361
AgeVaxH35.js:2202 427I j:ageGp:fam 803:5:-1 by red 319:2:-1 at gen1028 Univ0 prob=0.238
AgeVaxH35.js:2202 427I j:ageGp:fam 811:5:-1 by red 365:3:-1 at gen1028 Univ0 prob=0.752
AgeVaxH35.js:2202 427I j:ageGp:fam 746:5:-1 by yellow 198:2:-1 at gen1029 Univ0 prob=0.814
AgeVaxH35.js:2202 427I j:ageGp:fam 246:2:-1 by blue 211:2:-1 at gen1029 Univ0 prob=0.721
AgeVaxH35.js:2202 431I j:ageGp:fam 557:4:-1 by red 47:1:-1 at gen1034 Univ0 prob=0.068
AgeVaxH35.js:2221 431I i:ageGp:fam 37:0:-1 by blue 664:4:-1 at gen1035 Univ0 prob=0.212
AgeVaxH35.js:2221 431I i:ageGp:fam 519:3:-1 by blue 944:7:-1 at gen1035 Univ0 prob=0.331
AgeVaxH35.js:2202 432I j:ageGp:fam 668:4:-1 by red 257:2:-1 at gen1036 Univ0 prob=0.191
AgeVaxH35.js:2202 434I j:ageGp:fam 874:6:-1 by blue 664:4:-1 at gen1037 Univ0 prob=0.334
AgeVaxH35.js:2221 435I i:ageGp:fam 965:8:-1 by blue 991:9:-1 at gen1038 Univ0 prob=0.627
AgeVaxH35.js:2221 436I i:ageGp:fam 186:2:-1 by red 910:7:-1 at gen1039 Univ0 prob=0.202
AgeVaxH35.js:2221 437I i:ageGp:fam 697:5:-1 by red 791:5:-1 at gen1040 Univ0 prob=0.786
AgeVaxH35.js:2202 438I j:ageGp:fam 524:3:-1 by blue 211:2:-1 at gen1041 Univ0 prob=0.822
AgeVaxH35.js:2202 440I j:ageGp:fam 862:6:-1 by red 257:2:-1 at gen1043 Univ0 prob=0.556
AgeVaxH35.js:2202 441I j:ageGp:fam 703:5:-1 by red 319:2:-1 at gen1045 Univ0 prob=0.471
AgeVaxH35.js:2221 442I i:ageGp:fam 57:1:-1 by red 236:2:-1 at gen1049 Univ0 prob=0.554
AgeVaxH35.js:2221 443I i:ageGp:fam 30:0:-1 by red 838:6:-1 at gen1051 Univ0 prob=0.772
