AgeVaxH35.js:871 Mon Jan 18 2021 23:13:03 GMT-0800 (Pacific Standard Time)
AgeVaxH35.js:872 CovidSIMVL Mode1 and Mod2 Hybrid 35d
AgeVaxH35.js:873 Mode 1 >13 and <36 is 75%
AgeVaxH35.js:874 Mode 2 >28 is 95%; >13 and <29 is 75%
​ 239I i:ageGp:fam 429:3:-1 by blue 443:3:-1 at gen2015 Univ0 prob=0.314
​ 240I j:ageGp:fam 307:2:-1 by red 283:2:-1 at gen2017 Univ0 prob=0.790
​ 240I j:ageGp:fam 323:2:-1 by blue 161:2:-1 at gen2018 Univ0 prob=0.853
​ 242I j:ageGp:fam 878:6:-1 by blue 73:1:-1 at gen2020 Univ0 prob=0.509
​ 242I j:ageGp:fam 447:3:-1 by blue 204:2:-1 at gen2020 Univ0 prob=0.096
​ 242I i:ageGp:fam 24:0:-1 by red 905:7:-1 at gen2021 Univ0 prob=0.009
​ 242I j:ageGp:fam 264:2:-1 by red 140:2:-1 at gen2021 Univ0 prob=0.439
​ 246I j:ageGp:fam 889:6:-1 by blue 29:0:-1 at gen2027 Univ0 prob=0.526
​ 246I j:ageGp:fam 962:8:-1 by red 586:4:-1 at gen2027 Univ0 prob=0.268
​ 246I i:ageGp:fam 87:1:-1 by blue 245:2:-1 at gen2028 Univ0 prob=0.339
​ 246I j:ageGp:fam 367:3:-1 by blue 230:2:-1 at gen2028 Univ0 prob=0.125
​ 246I i:ageGp:fam 721:5:-1 by blue 879:6:-1 at gen2028 Univ0 prob=0.808
​ 248I j:ageGp:fam 178:2:-1 by red 130:1:-1 at gen2029 Univ0 prob=0.917
​ 251I j:ageGp:fam 598:4:-1 by red 140:2:-1 at gen2030 Univ0 prob=0.011
​ 253I i:ageGp:fam 543:4:-1 by blue 879:6:-1 at gen2045 Univ0 prob=0.468
​ 253I i:ageGp:fam 549:4:-1 by blue 643:4:-1 at gen2045 Univ0 prob=0.837
​ 253I j:ageGp:fam 897:6:-1 by red 768:5:-1 at gen2046 Univ0 prob=0.194
​ 256I j:ageGp:fam 321:2:-1 by blue 48:1:-1 at gen2050 Univ0 prob=0.371
​ 256I j:ageGp:fam 463:3:-1 by blue 245:2:-1 at gen2051 Univ0 prob=0.378
​ 258I i:ageGp:fam 117:1:-1 by red 569:4:-1 at gen2056 Univ0 prob=0.496
​ 259I i:ageGp:fam 718:5:-1 by red 757:5:-1 at gen2060 Univ0 prob=0.492
​ 260I i:ageGp:fam 16:0:-1 by blue 758:5:-1 at gen2062 Univ0 prob=0.878
​ 260I j:ageGp:fam 636:4:-1 by blue 589:4:-1 at gen2062 Univ0 prob=0.782
​ 262I i:ageGp:fam 71:1:-1 by red 778:5:-1 at gen2065 Univ0 prob=0.092
​ 262I j:ageGp:fam 800:5:-1 by blue 648:4:-1 at gen2065 Univ0 prob=0.408
​ 262I j:ageGp:fam 708:5:-1 by red 50:1:-1 at gen2066 Univ0 prob=0.524
​ 265I i:ageGp:fam 327:2:-1 by red 443:3:-1 at gen2069 Univ0 prob=0.012
​ 265I j:ageGp:fam 125:1:-1 by blue 48:1:-1 at gen2070 Univ0 prob=0.006
​ 267I j:ageGp:fam 110:1:-1 by red 48:1:-1 at gen2075 Univ0 prob=0.842
​ 268I i:ageGp:fam 81:1:-1 by blue 369:3:-1 at gen2077 Univ0 prob=0.826
​ 269I i:ageGp:fam 14:0:-1 by blue 709:5:-1 at gen2079 Univ0 prob=0.819
​ 270I j:ageGp:fam 704:5:-1 by blue 369:3:-1 at gen2083 Univ0 prob=0.589
​ 271I i:ageGp:fam 585:4:-1 by red 660:4:-1 at gen2086 Univ0 prob=0.841
​ 271I j:ageGp:fam 798:5:-1 by red 49:1:-1 at gen2087 Univ0 prob=0.783
​ 271I j:ageGp:fam 260:2:-1 by red 149:2:-1 at gen2087 Univ0 prob=0.227
​ 272I i:ageGp:fam 677:4:-1 by red 768:5:-1 at gen2088 Univ0 prob=0.448
​ 275I i:ageGp:fam 736:5:-1 by red 803:5:-1 at gen2094 Univ0 prob=0.326
​ 276I j:ageGp:fam 990:9:-1 by red 403:3:-1 at gen2096 Univ0 prob=0.148
​ 277I i:ageGp:fam 182:2:-1 by blue 429:3:-1 at gen2098 Univ0 prob=0.814
​ 278I i:ageGp:fam 535:3:-1 by blue 633:4:-1 at gen2102 Univ0 prob=0.455
​ 278I i:ageGp:fam 790:5:-1 by red 879:6:-1 at gen2102 Univ0 prob=0.554
​ 280I j:ageGp:fam 198:2:-1 by red 170:2:-1 at gen2104 Univ0 prob=0.274
​ 280I j:ageGp:fam 393:3:-1 by blue 367:3:-1 at gen2104 Univ0 prob=0.496
​ 280I j:ageGp:fam 896:6:-1 by red 564:4:-1 at gen2105 Univ0 prob=0.912
​ 283I i:ageGp:fam 66:1:-1 by blue 543:4:-1 at gen2109 Univ0 prob=0.665
​ 283I j:ageGp:fam 746:5:-1 by blue 367:3:-1 at gen2109 Univ0 prob=0.654
​ 285I i:ageGp:fam 385:3:-1 by red 564:4:-1 at gen2112 Univ0 prob=0.254
​ 286I i:ageGp:fam 590:4:-1 by blue 598:4:-1 at gen2116 Univ0 prob=0.811
​ 287I j:ageGp:fam 583:4:-1 by red 73:1:-1 at gen2118 Univ0 prob=0.534
​ 287I i:ageGp:fam 155:2:-1 by red 210:2:-1 at gen2118 Univ0 prob=0.849
​ 289I j:ageGp:fam 774:5:-1 by blue 636:4:-1 at gen2122 Univ0 prob=0.493
​ 290I j:ageGp:fam 349:2:-1 by blue 264:2:-1 at gen2124 Univ0 prob=0.841
​ 291I j:ageGp:fam 288:2:-1 by red 170:2:-1 at gen2126 Univ0 prob=0.050
​ 291I j:ageGp:fam 615:4:-1 by red 436:3:-1 at gen2126 Univ0 prob=0.552
​ 291I i:ageGp:fam 244:2:-1 by blue 718:5:-1 at gen2127 Univ0 prob=0.249
​ 293I j:ageGp:fam 685:4:-1 by blue 307:2:-1 at gen2128 Univ0 prob=0.769
​ 293I j:ageGp:fam 557:4:-1 by blue 549:4:-1 at gen2128 Univ0 prob=0.954
​ 294I i:ageGp:fam 91:1:-1 by red 756:5:-1 at gen2129 Univ0 prob=0.905
​ 297I i:ageGp:fam 96:1:-1 by red 437:3:-1 at gen2138 Univ0 prob=0.828
​ 297I j:ageGp:fam 961:8:-1 by blue 323:2:-1 at gen2138 Univ0 prob=0.162
​ 297I j:ageGp:fam 750:5:-1 by red 50:1:-1 at gen2139 Univ0 prob=0.401
​ 300I j:ageGp:fam 522:3:-1 by red 128:1:-1 at gen2144 Univ0 prob=0.198
​ 300I j:ageGp:fam 937:7:-1 by yellow 736:5:-1 at gen2144 Univ0 prob=0.103
​ 302I i:ageGp:fam 840:6:-1 by red 889:6:-1 at gen2146 Univ0 prob=0.020
​ 303I i:ageGp:fam 122:1:-1 by blue 321:2:-1 at gen2152 Univ0 prob=0.679
​ 304I j:ageGp:fam 386:3:-1 by red 323:2:-1 at gen2154 Univ0 prob=0.008
​ 304I j:ageGp:fam 989:9:-1 by blue 543:4:-1 at gen2154 Univ0 prob=0.871
​ 304I j:ageGp:fam 907:7:-1 by red 878:6:-1 at gen2155 Univ0 prob=0.372
​ 307I j:ageGp:fam 802:5:-1 by blue 260:2:-1 at gen2158 Univ0 prob=0.054
​ 308I i:ageGp:fam 238:2:-1 by red 758:5:-1 at gen2160 Univ0 prob=0.877
​ 309I j:ageGp:fam 540:3:-1 by blue 182:2:-1 at gen2163 Univ0 prob=0.635
​ 309I j:ageGp:fam 601:4:-1 by red 323:2:-1 at gen2163 Univ0 prob=0.053
​ 309I i:ageGp:fam 842:6:-1 by red 878:6:-1 at gen2164 Univ0 prob=0.580
​ 312I i:ageGp:fam 185:2:-1 by red 889:6:-1 at gen2167 Univ0 prob=0.802
​ 312I i:ageGp:fam 688:4:-1 by red 709:5:-1 at gen2167 Univ0 prob=0.934
​ 314I i:ageGp:fam 258:2:-1 by red 369:3:-1 at gen2169 Univ0 prob=0.555
​ 315I i:ageGp:fam 63:1:-1 by red 598:4:-1 at gen2179 Univ0 prob=0.119
​ 316I j:ageGp:fam 593:4:-1 by yellow 63:1:-1 at gen2185 Univ0 prob=0.859
​ 317I i:ageGp:fam 115:1:-1 by blue 244:2:-1 at gen2188 Univ0 prob=0.389
​ 318I j:ageGp:fam 808:5:-1 by blue 260:2:-1 at gen2191 Univ0 prob=0.446
​ 319I j:ageGp:fam 477:3:-1 by red 178:2:-1 at gen2194 Univ0 prob=0.672
​ 319I j:ageGp:fam 594:4:-1 by yellow 522:3:-1 at gen2194 Univ0 prob=0.127
​ 319I i:ageGp:fam 359:3:-1 by red 636:4:-1 at gen2195 Univ0 prob=0.730
​ 322I j:ageGp:fam 752:5:-1 by red 110:1:-1 at gen2198 Univ0 prob=0.262
​ 322I i:ageGp:fam 521:3:-1 by red 708:5:-1 at gen2199 Univ0 prob=0.831
​ 324I i:ageGp:fam 530:3:-1 by blue 746:5:-1 at gen2201 Univ0 prob=0.387
​ 324I j:ageGp:fam 795:5:-1 by red 16:0:-1 at gen2202 Univ0 prob=0.461
​ 325I j:ageGp:fam 869:6:-1 by red 429:3:-1 at gen2203 Univ0 prob=0.001
​ 327I j:ageGp:fam 732:5:-1 by red 585:4:-1 at gen2208 Univ0 prob=0.909
​ 327I j:ageGp:fam 904:7:-1 by red 800:5:-1 at gen2209 Univ0 prob=0.275
​ 328I j:ageGp:fam 793:5:-1 by red 307:2:-1 at gen2210 Univ0 prob=0.040
​ 330I i:ageGp:fam 113:1:-1 by red 648:4:-1 at gen2212 Univ0 prob=0.831
​ 331I j:ageGp:fam 712:5:-1 by blue 557:4:-1 at gen2216 Univ0 prob=0.640
​ 332I j:ageGp:fam 602:4:-1 by blue 522:3:-1 at gen2218 Univ0 prob=0.261
​ 333I j:ageGp:fam 975:8:-1 by red 71:1:-1 at gen2220 Univ0 prob=0.967
​ 333I j:ageGp:fam 622:4:-1 by blue 238:2:-1 at gen2220 Univ0 prob=0.977
​ 335I j:ageGp:fam 980:8:-1 by blue 590:4:-1 at gen2223 Univ0 prob=0.719
​ 335I j:ageGp:fam 991:9:-1 by blue 349:2:-1 at gen2224 Univ0 prob=0.294
​ 335I i:ageGp:fam 448:3:-1 by red 718:5:-1 at gen2224 Univ0 prob=0.917
​ 338I i:ageGp:fam 206:2:-1 by blue 386:3:-1 at gen2231 Univ0 prob=0.482
​ 338I j:ageGp:fam 814:5:-1 by blue 349:2:-1 at gen2232 Univ0 prob=0.471
​ 340I j:ageGp:fam 994:9:-1 by blue 386:3:-1 at gen2235 Univ0 prob=0.377
​ 340I j:ageGp:fam 432:3:-1 by blue 288:2:-1 at gen2236 Univ0 prob=0.570
​ 341I j:ageGp:fam 934:7:-1 by blue 96:1:-1 at gen2237 Univ0 prob=0.241
​ 341I i:ageGp:fam 366:3:-1 by blue 601:4:-1 at gen2237 Univ0 prob=0.811
​ 341I j:ageGp:fam 918:7:-1 by blue 840:6:-1 at gen2237 Univ0 prob=0.653
​ 345I j:ageGp:fam 853:6:-1 by blue 115:1:-1 at gen2249 Univ0 prob=0.505
​ 345I j:ageGp:fam 882:6:-1 by red 585:4:-1 at gen2249 Univ0 prob=0.791
​ 345I i:ageGp:fam 596:4:-1 by red 704:5:-1 at gen2249 Univ0 prob=0.423
​ 348I j:ageGp:fam 979:8:-1 by blue 63:1:-1 at gen2253 Univ0 prob=0.563
​ 349I j:ageGp:fam 760:5:-1 by red 615:4:-1 at gen2256 Univ0 prob=0.816
​ 349I i:ageGp:fam 4:0:-1 by red 704:5:-1 at gen2257 Univ0 prob=0.431
​ 351I i:ageGp:fam 194:2:-1 by red 750:5:-1 at gen2259 Univ0 prob=0.089
​ 352I i:ageGp:fam 253:2:-1 by red 708:5:-1 at gen2266 Univ0 prob=0.097
​ 352I j:ageGp:fam 751:5:-1 by blue 63:1:-1 at gen2267 Univ0 prob=0.651
​ 353I i:ageGp:fam 254:2:-1 by red 583:4:-1 at gen2268 Univ0 prob=0.347
​ 354I j:ageGp:fam 572:4:-1 by red 155:2:-1 at gen2269 Univ0 prob=0.023
​ 356I i:ageGp:fam 46:1:-1 by red 750:5:-1 at gen2272 Univ0 prob=0.215
​ 356I i:ageGp:fam 187:2:-1 by red 961:8:-1 at gen2273 Univ0 prob=0.478
​ 356I i:ageGp:fam 434:3:-1 by blue 795:5:-1 at gen2273 Univ0 prob=0.578
​ 357I j:ageGp:fam 469:3:-1 by blue 359:3:-1 at gen2274 Univ0 prob=0.730
​ 360I j:ageGp:fam 696:5:-1 by red 66:1:-1 at gen2278 Univ0 prob=0.955
​ 361I i:ageGp:fam 40:1:-1 by red 989:9:-1 at gen2280 Univ0 prob=0.016
​ 361I j:ageGp:fam 859:6:-1 by red 393:3:-1 at gen2280 Univ0 prob=0.626
​ 363I i:ageGp:fam 289:2:-1 by red 774:5:-1 at gen2282 Univ0 prob=0.354
​ 363I j:ageGp:fam 945:7:-1 by yellow 289:2:-1 at gen2283 Univ0 prob=0.729
​ 364I j:ageGp:fam 360:3:-1 by blue 185:2:-1 at gen2284 Univ0 prob=0.607
​ 364I i:ageGp:fam 607:4:-1 by blue 688:4:-1 at gen2284 Univ0 prob=0.392
​ 365I i:ageGp:fam 280:2:-1 by red 989:9:-1 at gen2285 Univ0 prob=0.425
​ 368I j:ageGp:fam 784:5:-1 by red 122:1:-1 at gen2288 Univ0 prob=0.531
​ 368I i:ageGp:fam 142:2:-1 by blue 712:5:-1 at gen2289 Univ0 prob=0.745
​ 370I i:ageGp:fam 315:2:-1 by blue 808:5:-1 at gen2293 Univ0 prob=0.059
​ 371I j:ageGp:fam 694:5:-1 by red 258:2:-1 at gen2298 Univ0 prob=0.329
​ 372I j:ageGp:fam 797:5:-1 by red 96:1:-1 at gen2306 Univ0 prob=0.507
​ 373I j:ageGp:fam 753:5:-1 by red 244:2:-1 at gen2311 Univ0 prob=0.514
​ 374I i:ageGp:fam 183:2:-1 by blue 814:5:-1 at gen2313 Univ0 prob=0.496
​ 374I i:ageGp:fam 211:2:-1 by blue 366:3:-1 at gen2313 Univ0 prob=0.020
​ 374I j:ageGp:fam 318:2:-1 by blue 206:2:-1 at gen2314 Univ0 prob=0.619
​ 377I i:ageGp:fam 37:0:-1 by red 185:2:-1 at gen2316 Univ0 prob=0.769
​ 377I i:ageGp:fam 112:1:-1 by blue 869:6:-1 at gen2316 Univ0 prob=0.754
​ 377I i:ageGp:fam 526:3:-1 by blue 530:3:-1 at gen2316 Univ0 prob=0.903
​ 377I j:ageGp:fam 265:2:-1 by yellow 183:2:-1 at gen2317 Univ0 prob=0.768
​ 381I i:ageGp:fam 546:4:-1 by red 594:4:-1 at gen2319 Univ0 prob=0.897
​ 382I j:ageGp:fam 841:6:-1 by red 185:2:-1 at gen2323 Univ0 prob=0.548
​ 382I i:ageGp:fam 320:2:-1 by red 477:3:-1 at gen2323 Univ0 prob=0.048
​ 384I i:ageGp:fam 154:2:-1 by blue 853:6:-1 at gen2327 Univ0 prob=0.038
​ 384I i:ageGp:fam 462:3:-1 by blue 934:7:-1 at gen2328 Univ0 prob=0.300
​ 386I i:ageGp:fam 59:1:-1 by blue 934:7:-1 at gen2331 Univ0 prob=0.246
​ 386I j:ageGp:fam 957:8:-1 by blue 596:4:-1 at gen2332 Univ0 prob=0.838
​ 388I i:ageGp:fam 19:0:-1 by blue 975:8:-1 at gen2336 Univ0 prob=0.057
​ 388I j:ageGp:fam 102:1:-1 by yellow 59:1:-1 at gen2336 Univ0 prob=0.649
​ 388I j:ageGp:fam 903:7:-1 by red 258:2:-1 at gen2336 Univ0 prob=0.264
​ 391I i:ageGp:fam 888:6:-1 by red 989:9:-1 at gen2338 Univ0 prob=0.761
​ 392I j:ageGp:fam 754:5:-1 by red 688:4:-1 at gen2340 Univ0 prob=0.949
​ 393I i:ageGp:fam 470:3:-1 by red 752:5:-1 at gen2343 Univ0 prob=0.172
​ 393I i:ageGp:fam 423:3:-1 by red 980:8:-1 at gen2344 Univ0 prob=0.256
​ 394I i:ageGp:fam 576:4:-1 by red 793:5:-1 at gen2345 Univ0 prob=0.311
​ 394I j:ageGp:fam 770:5:-1 by blue 696:5:-1 at gen2345 Univ0 prob=0.494
​ 397I i:ageGp:fam 727:5:-1 by blue 934:7:-1 at gen2348 Univ0 prob=0.756
​ 397I i:ageGp:fam 229:2:-1 by blue 934:7:-1 at gen2349 Univ0 prob=0.276
​ 397I i:ageGp:fam 330:2:-1 by blue 469:3:-1 at gen2349 Univ0 prob=0.072
​ 400I j:ageGp:fam 505:3:-1 by blue 142:2:-1 at gen2351 Univ0 prob=0.102
​ 400I j:ageGp:fam 876:6:-1 by red 63:1:-1 at gen2352 Univ0 prob=0.648
​ 400I i:ageGp:fam 267:2:-1 by blue 315:2:-1 at gen2352 Univ0 prob=0.532
​ 401I j:ageGp:fam 608:4:-1 by blue 366:3:-1 at gen2353 Univ0 prob=0.243
​ 404I i:ageGp:fam 144:2:-1 by blue 751:5:-1 at gen2355 Univ0 prob=0.694
​ 405I j:ageGp:fam 382:3:-1 by blue 254:2:-1 at gen2360 Univ0 prob=0.026
​ 405I i:ageGp:fam 533:3:-1 by red 688:4:-1 at gen2360 Univ0 prob=0.294
​ 407I i:ageGp:fam 333:2:-1 by blue 853:6:-1 at gen2362 Univ0 prob=0.079
​ 408I j:ageGp:fam 988:9:-1 by red 882:6:-1 at gen2364 Univ0 prob=0.741
​ 409I i:ageGp:fam 192:2:-1 by blue 696:5:-1 at gen2366 Univ0 prob=0.415
​ 409I i:ageGp:fam 89:1:-1 by red 448:3:-1 at gen2367 Univ0 prob=0.035
​ 409I i:ageGp:fam 418:3:-1 by blue 596:4:-1 at gen2367 Univ0 prob=0.779
​ 410I j:ageGp:fam 858:6:-1 by blue 434:3:-1 at gen2368 Univ0 prob=0.295
​ 413I i:ageGp:fam 624:4:-1 by red 869:6:-1 at gen2372 Univ0 prob=0.521
​ 413I j:ageGp:fam 929:7:-1 by red 712:5:-1 at gen2372 Univ0 prob=0.009
​ 415I i:ageGp:fam 322:2:-1 by red 530:3:-1 at gen2377 Univ0 prob=0.978
​ 416I i:ageGp:fam 233:2:-1 by blue 797:5:-1 at gen2380 Univ0 prob=0.230
​ 417I i:ageGp:fam 391:3:-1 by red 432:3:-1 at gen2383 Univ0 prob=0.993
​ 418I i:ageGp:fam 11:0:-1 by red 934:7:-1 at gen2386 Univ0 prob=0.559
​ 418I i:ageGp:fam 228:2:-1 by blue 315:2:-1 at gen2387 Univ0 prob=0.582
​ 418I i:ageGp:fam 693:5:-1 by red 751:5:-1 at gen2387 Univ0 prob=0.903
​ 419I j:ageGp:fam 958:8:-1 by blue 462:3:-1 at gen2388 Univ0 prob=0.548
​ 421I i:ageGp:fam 248:2:-1 by blue 253:2:-1 at gen2389 Univ0 prob=0.450
​ 423I j:ageGp:fam 550:4:-1 by red 530:3:-1 at gen2391 Univ0 prob=0.726
​ 423I i:ageGp:fam 837:6:-1 by red 975:8:-1 at gen2392 Univ0 prob=0.604
​ 425I i:ageGp:fam 640:4:-1 by red 712:5:-1 at gen2394 Univ0 prob=0.378
​ 426I i:ageGp:fam 368:3:-1 by red 793:5:-1 at gen2401 Univ0 prob=0.316
​ 427I j:ageGp:fam 645:4:-1 by blue 267:2:-1 at gen2404 Univ0 prob=0.534
​ 427I j:ageGp:fam 875:6:-1 by red 4:0:-1 at gen2405 Univ0 prob=0.273
​ 427I i:ageGp:fam 97:1:-1 by blue 211:2:-1 at gen2405 Univ0 prob=0.291
​ 428I i:ageGp:fam 357:2:-1 by red 602:4:-1 at gen2406 Univ0 prob=0.680
​ 431I i:ageGp:fam 666:4:-1 by red 859:6:-1 at gen2409 Univ0 prob=0.870
​ 432I i:ageGp:fam 275:2:-1 by red 607:4:-1 at gen2414 Univ0 prob=0.838
​ 432I j:ageGp:fam 191:2:-1 by red 46:1:-1 at gen2415 Univ0 prob=0.049
​ 434I i:ageGp:fam 441:3:-1 by yellow 858:6:-1 at gen2419 Univ0 prob=0.375
​ 434I i:ageGp:fam 652:4:-1 by blue 888:6:-1 at gen2420 Univ0 prob=0.178
​ 435I j:ageGp:fam 237:2:-1 by blue 229:2:-1 at gen2421 Univ0 prob=0.162
​ 437I j:ageGp:fam 408:3:-1 by red 289:2:-1 at gen2426 Univ0 prob=0.896
​ 438I i:ageGp:fam 460:3:-1 by blue 727:5:-1 at gen2428 Univ0 prob=0.734
​ 438I j:ageGp:fam 737:5:-1 by blue 112:1:-1 at gen2429 Univ0 prob=0.135
​ 440I i:ageGp:fam 250:2:-1 by red 853:6:-1 at gen2434 Univ0 prob=0.235
​ 441I i:ageGp:fam 316:2:-1 by red 360:3:-1 at gen2437 Univ0 prob=0.559
​ 442I j:ageGp:fam 959:8:-1 by red 434:3:-1 at gen2439 Univ0 prob=0.603
​ 442I j:ageGp:fam 999:9:-1 by red 797:5:-1 at gen2440 Univ0 prob=0.509
​ 444I j:ageGp:fam 520:3:-1 by blue 418:3:-1 at gen2445 Univ0 prob=0.378
​ 445I j:ageGp:fam 548:4:-1 by red 112:1:-1 at gen2450 Univ0 prob=0.344
​ 445I j:ageGp:fam 976:8:-1 by red 434:3:-1 at gen2450 Univ0 prob=0.280
​ 445I j:ageGp:fam 849:6:-1 by blue 233:2:-1 at gen2451 Univ0 prob=0.343
​ 448I j:ageGp:fam 354:2:-1 by blue 59:1:-1 at gen2453 Univ0 prob=0.326
​ 448I i:ageGp:fam 251:2:-1 by red 280:2:-1 at gen2454 Univ0 prob=0.341
​ 450I j:ageGp:fam 740:5:-1 by red 183:2:-1 at gen2458 Univ0 prob=0.253
​ 450I j:ageGp:fam 930:7:-1 by blue 228:2:-1 at gen2459 Univ0 prob=0.488
​ 452I j:ageGp:fam 518:3:-1 by red 102:1:-1 at gen2463 Univ0 prob=0.814
​ 453I i:ageGp:fam 202:2:-1 by red 876:6:-1 at gen2469 Univ0 prob=0.563
​ 453I j:ageGp:fam 868:6:-1 by blue 233:2:-1 at gen2469 Univ0 prob=0.209
​ 453I j:ageGp:fam 457:3:-1 by blue 382:3:-1 at gen2469 Univ0 prob=0.881
​ 456I j:ageGp:fam 414:3:-1 by red 154:2:-1 at gen2475 Univ0 prob=0.548
​ 457I i:ageGp:fam 203:2:-1 by red 470:3:-1 at gen2477 Univ0 prob=0.885
​ 457I i:ageGp:fam 45:1:-1 by red 318:2:-1 at gen2478 Univ0 prob=0.437
​ 457I i:ageGp:fam 103:1:-1 by red 546:4:-1 at gen2478 Univ0 prob=0.205
​ 460I j:ageGp:fam 407:3:-1 by yellow 45:1:-1 at gen2483 Univ0 prob=0.524
​ 461I j:ageGp:fam 787:5:-1 by blue 248:2:-1 at gen2485 Univ0 prob=0.291
​ 461I j:ageGp:fam 779:5:-1 by red 382:3:-1 at gen2486 Univ0 prob=0.717
​ 461I j:ageGp:fam 950:8:-1 by blue 693:5:-1 at gen2486 Univ0 prob=0.426
​ 464I j:ageGp:fam 776:5:-1 by red 59:1:-1 at gen2489 Univ0 prob=0.755
​ 465I i:ageGp:fam 8:0:-1 by red 470:3:-1 at gen2491 Univ0 prob=0.454
​ 465I j:ageGp:fam 599:4:-1 by red 102:1:-1 at gen2492 Univ0 prob=0.233
​ 467I j:ageGp:fam 639:4:-1 by red 112:1:-1 at gen2494 Univ0 prob=0.253
​ 468I j:ageGp:fam 388:3:-1 by red 320:2:-1 at gen2496 Univ0 prob=0.739
​ 469I i:ageGp:fam 180:2:-1 by blue 550:4:-1 at gen2498 Univ0 prob=0.881
​ 470I j:ageGp:fam 861:6:-1 by blue 441:3:-1 at gen2502 Univ0 prob=0.846
​ 470I j:ageGp:fam 670:4:-1 by red 418:3:-1 at gen2503 Univ0 prob=0.782
​ 472I j:ageGp:fam 720:5:-1 by blue 97:1:-1 at gen2507 Univ0 prob=0.795
​ 473I i:ageGp:fam 821:6:-1 by red 888:6:-1 at gen2509 Univ0 prob=0.255
​ 474I i:ageGp:fam 337:2:-1 by blue 737:5:-1 at gen2511 Univ0 prob=0.786
​ 475I j:ageGp:fam 450:3:-1 by red 192:2:-1 at gen2513 Univ0 prob=0.437
​ 476I j:ageGp:fam 941:7:-1 by red 228:2:-1 at gen2515 Univ0 prob=0.348
​ 476I j:ageGp:fam 674:4:-1 by red 533:3:-1 at gen2516 Univ0 prob=0.301
​ 478I j:ageGp:fam 365:3:-1 by red 333:2:-1 at gen2524 Univ0 prob=0.635
​ 478I i:ageGp:fam 358:2:-1 by blue 652:4:-1 at gen2525 Univ0 prob=0.115
​ 479I i:ageGp:fam 656:4:-1 by red 727:5:-1 at gen2526 Univ0 prob=0.555
​ 479I j:ageGp:fam 977:8:-1 by red 837:6:-1 at gen2526 Univ0 prob=0.663
​ 482I i:ageGp:fam 326:2:-1 by blue 930:7:-1 at gen2528 Univ0 prob=0.773
​ 483I j:ageGp:fam 730:5:-1 by red 645:4:-1 at gen2532 Univ0 prob=0.963
​ 484I j:ageGp:fam 629:4:-1 by red 229:2:-1 at gen2534 Univ0 prob=0.676
​ 484I j:ageGp:fam 935:7:-1 by red 533:3:-1 at gen2534 Univ0 prob=0.408
​ 486I i:ageGp:fam 635:4:-1 by red 958:8:-1 at gen2539 Univ0 prob=0.347
​ 487I i:ageGp:fam 459:3:-1 by red 770:5:-1 at gen2542 Univ0 prob=0.656
​ 488I i:ageGp:fam 985:9:-1 by red 988:9:-1 at gen2552 Univ0 prob=0.429
​ 489I j:ageGp:fam 592:4:-1 by red 228:2:-1 at gen2557 Univ0 prob=0.112
​ 489I j:ageGp:fam 997:9:-1 by red 97:1:-1 at gen2558 Univ0 prob=0.221
​ 491I i:ageGp:fam 303:2:-1 by red 624:4:-1 at gen2561 Univ0 prob=0.103
​ 491I j:ageGp:fam 461:3:-1 by red 408:3:-1 at gen2562 Univ0 prob=0.138
​ 492I i:ageGp:fam 577:4:-1 by red 959:8:-1 at gen2563 Univ0 prob=0.827
AgeVaxH35.js:2221 494I i:ageGp:fam 344:2:-1 by blue 414:3:-1 at gen2565 Univ0 prob=0.280
AgeVaxH35.js:2202 494I j:ageGp:fam 427:3:-1 by blue 388:3:-1 at gen2565 Univ0 prob=0.684
AgeVaxH35.js:2202 496I j:ageGp:fam 773:5:-1 by red 550:4:-1 at gen2568 Univ0 prob=0.246
AgeVaxH35.js:2221 497I i:ageGp:fam 174:2:-1 by blue 180:2:-1 at gen2571 Univ0 prob=0.548
AgeVaxH35.js:2221 497I i:ageGp:fam 88:1:-1 by red 97:1:-1 at gen2572 Univ0 prob=0.172
AgeVaxH35.js:2202 497I j:ageGp:fam 657:4:-1 by blue 457:3:-1 at gen2572 Univ0 prob=0.395
AgeVaxH35.js:2202 498I j:ageGp:fam 864:6:-1 by blue 548:4:-1 at gen2573 Univ0 prob=0.864
AgeVaxH35.js:2221 501I i:ageGp:fam 225:2:-1 by blue 599:4:-1 at gen2575 Univ0 prob=0.902
AgeVaxH35.js:2202 502I j:ageGp:fam 806:5:-1 by red 316:2:-1 at gen2578 Univ0 prob=0.308
AgeVaxH35.js:2221 503I i:ageGp:fam 252:2:-1 by blue 457:3:-1 at gen2581 Univ0 prob=0.472
AgeVaxH35.js:2221 503I i:ageGp:fam 340:2:-1 by blue 414:3:-1 at gen2582 Univ0 prob=0.608
AgeVaxH35.js:2221 505I i:ageGp:fam 398:3:-1 by blue 450:3:-1 at gen2585 Univ0 prob=0.308
AgeVaxH35.js:2221 506I i:ageGp:fam 262:2:-1 by red 976:8:-1 at gen2589 Univ0 prob=0.608
AgeVaxH35.js:2202 507I j:ageGp:fam 552:4:-1 by blue 180:2:-1 at gen2592 Univ0 prob=0.300
AgeVaxH35.js:2202 507I j:ageGp:fam 851:6:-1 by blue 202:2:-1 at gen2593 Univ0 prob=0.321
